OrderID,RetuenClean
105666,Late Delivery
99762,Wrong Item
63353,Late Delivery
87547,Wrong Item
120139,
90246,Changed Mind
149201,
143950,Late Delivery
91585,Changed Mind
49908,Wrong Item
97136,Changed Mind
128808,Damaged
52336,Changed Mind
133500,Changed Mind
92412,Damaged
105043,Late Delivery
69424,
41056,Late Delivery
64241,Wrong Item
22361,Changed Mind
113837,Wrong Item
149332,
13482,
38283,
127008,
75629,Wrong Item
72042,Late Delivery
77549,Changed Mind
46064,Wrong Item
57767,Damaged
139753,Late Delivery
29122,Late Delivery
35774,
148781,Damaged
50837,Wrong Item
72240,Late Delivery
108102,
42347,
104081,
29866,Damaged
101663,Late Delivery
145727,Changed Mind
83606,Late Delivery
1642,Wrong Item
30357,
45751,Changed Mind
29618,
81950,Changed Mind
44950,Damaged
121302,Changed Mind
54216,Wrong Item
38707,Late Delivery
90150,Wrong Item
50652,Changed Mind
95667,Damaged
19063,
148322,Wrong Item
104304,Wrong Item
19584,Late Delivery
97139,Changed Mind
81665,Wrong Item
144427,Wrong Item
108583,
97383,Late Delivery
142750,Changed Mind
48955,Late Delivery
90789,Changed Mind
13171,Damaged
109100,Changed Mind
24292,Wrong Item
106746,Damaged
114852,Changed Mind
16098,Changed Mind
121825,Changed Mind
43041,Late Delivery
18930,
61074,Wrong Item
119932,Late Delivery
137120,Wrong Item
13836,Damaged
76515,
66141,Damaged
49266,
41400,Late Delivery
60466,Damaged
134085,Late Delivery
126543,
60911,Late Delivery
116859,Late Delivery
19388,
39864,Changed Mind
22866,Damaged
16873,Wrong Item
24814,Wrong Item
121345,Damaged
8743,Late Delivery
2636,Damaged
24953,Late Delivery
121357,Late Delivery
107288,
31501,Late Delivery
140954,Late Delivery
22384,Damaged
145455,Changed Mind
3306,
74551,
13072,Changed Mind
21269,Late Delivery
65655,
143642,Wrong Item
99088,
115708,Late Delivery
87206,Wrong Item
57306,Damaged
54284,
114616,Changed Mind
98990,Changed Mind
8930,Wrong Item
116943,
100463,Wrong Item
15914,Changed Mind
72916,Damaged
63477,Changed Mind
7340,Late Delivery
148709,Damaged
17482,Late Delivery
94685,Wrong Item
118185,Wrong Item
84443,Damaged
145978,Late Delivery
51030,Damaged
2119,Wrong Item
68072,Late Delivery
16109,Damaged
42530,Late Delivery
135081,Changed Mind
26962,Damaged
18760,Late Delivery
109485,Wrong Item
60623,Late Delivery
42195,Damaged
15746,Changed Mind
95401,Changed Mind
51179,
126214,Damaged
137555,Wrong Item
127261,Late Delivery
83461,Damaged
74422,Damaged
124302,
43142,Damaged
139680,Wrong Item
125894,Wrong Item
129764,Wrong Item
63343,Wrong Item
134512,Changed Mind
142780,Changed Mind
100788,Late Delivery
56114,Wrong Item
32647,Wrong Item
56451,Late Delivery
41807,Damaged
112660,Changed Mind
83439,Damaged
67524,Late Delivery
12260,Damaged
97275,Damaged
98664,Late Delivery
63435,Changed Mind
100164,Changed Mind
148002,Changed Mind
48037,Damaged
36151,Wrong Item
96462,Changed Mind
29,Wrong Item
142233,Late Delivery
3471,Wrong Item
38231,Changed Mind
33036,Changed Mind
81835,Changed Mind
110341,Late Delivery
102836,Late Delivery
116566,
114672,Late Delivery
44881,Damaged
44056,Wrong Item
61760,
101498,Wrong Item
140818,Changed Mind
5237,Late Delivery
78602,Changed Mind
17342,Late Delivery
135668,
111714,
117172,Damaged
15578,Changed Mind
84741,Late Delivery
20422,Late Delivery
64090,Late Delivery
58411,Changed Mind
147647,Changed Mind
12150,Wrong Item
147279,Wrong Item
94141,Damaged
42496,Late Delivery
81082,Damaged
28904,Changed Mind
143229,Wrong Item
69582,Damaged
24001,Late Delivery
144822,Wrong Item
108004,Changed Mind
51262,Damaged
40258,Wrong Item
64094,Damaged
134973,Late Delivery
95959,Late Delivery
126893,Changed Mind
7723,
54730,Changed Mind
39324,Wrong Item
13149,Changed Mind
13671,Damaged
100025,
130893,Damaged
38696,Wrong Item
101287,Wrong Item
40643,Wrong Item
138290,Changed Mind
20188,
110029,Wrong Item
137310,Wrong Item
4469,
100846,
131577,Wrong Item
106181,
101659,Late Delivery
118429,Changed Mind
46910,
37381,Changed Mind
81004,Late Delivery
39563,
6011,Damaged
117075,
43702,Wrong Item
42748,Damaged
3862,Changed Mind
67430,Changed Mind
22558,Changed Mind
30297,
101886,Wrong Item
120826,Wrong Item
44101,
1873,Late Delivery
14052,Damaged
53335,Wrong Item
82327,Damaged
17585,
146730,
42687,Changed Mind
34474,Late Delivery
4032,Wrong Item
106836,Changed Mind
140736,Late Delivery
40434,Damaged
84135,Wrong Item
27690,Wrong Item
64314,Changed Mind
105107,
22739,Wrong Item
65509,
86653,Late Delivery
136929,Damaged
89153,Wrong Item
112374,
53112,
76981,Changed Mind
141187,Wrong Item
31331,Changed Mind
80206,Late Delivery
147293,Wrong Item
74081,Late Delivery
40079,Changed Mind
58034,Damaged
40861,Damaged
32951,Changed Mind
83609,Wrong Item
122597,
71557,Late Delivery
45774,Wrong Item
1998,
123742,Damaged
112820,
29925,Wrong Item
126649,
92090,Damaged
14383,Wrong Item
49264,Late Delivery
144420,Wrong Item
38850,Changed Mind
91414,
37447,Damaged
122789,Damaged
113006,Changed Mind
81907,Damaged
1265,Late Delivery
73058,Changed Mind
138446,Late Delivery
33023,
50465,Damaged
64920,Wrong Item
8978,Damaged
99649,
141098,Wrong Item
143735,Damaged
46164,Changed Mind
49981,Damaged
49316,
144986,Wrong Item
40697,Changed Mind
3320,Changed Mind
6114,Wrong Item
20440,
29894,
111639,Late Delivery
78103,
58702,Damaged
3760,Wrong Item
14636,Changed Mind
76044,Changed Mind
13953,Wrong Item
33428,
116511,Wrong Item
52070,Damaged
83123,
131953,
128782,Damaged
36006,Damaged
126105,Damaged
107195,Changed Mind
11751,
5447,Late Delivery
52584,
132753,
73806,Late Delivery
33190,Wrong Item
73305,Damaged
22742,Changed Mind
98589,Late Delivery
137348,
92937,Wrong Item
8596,
42870,Wrong Item
23567,Changed Mind
81356,Damaged
127475,Damaged
25539,Damaged
19947,Wrong Item
145625,Wrong Item
58993,Damaged
126920,Damaged
51298,
72997,Late Delivery
86564,
22336,Wrong Item
27425,Late Delivery
37983,
93620,Changed Mind
35765,Late Delivery
144944,Wrong Item
142793,Damaged
3150,Late Delivery
89315,Changed Mind
113002,Changed Mind
71521,Damaged
119238,Damaged
109547,Wrong Item
88670,Late Delivery
53656,
129748,Changed Mind
17250,Wrong Item
111396,Wrong Item
12661,Changed Mind
4531,Changed Mind
108570,Wrong Item
27420,Late Delivery
11731,
12073,Damaged
22047,Wrong Item
54815,Damaged
34038,
105308,Late Delivery
795,Late Delivery
32724,Late Delivery
52251,Late Delivery
111658,Changed Mind
85978,Wrong Item
52971,Wrong Item
147128,Wrong Item
33861,Changed Mind
96766,Wrong Item
31379,Changed Mind
93896,Changed Mind
87608,Late Delivery
42642,Damaged
21581,Changed Mind
69814,Damaged
96070,Changed Mind
47849,
75974,
125197,Wrong Item
32361,Damaged
31557,
34460,Damaged
141675,Changed Mind
34063,Late Delivery
110747,Late Delivery
14013,Damaged
116628,Changed Mind
52943,Changed Mind
90442,
62739,Wrong Item
111717,Changed Mind
81771,Changed Mind
31595,Damaged
129581,
35555,Damaged
116504,Wrong Item
37898,Changed Mind
84492,Damaged
146785,Wrong Item
61175,Wrong Item
32545,
138328,Changed Mind
47979,Damaged
12091,Late Delivery
26012,Late Delivery
62242,Late Delivery
92819,Damaged
71582,
132775,Wrong Item
68799,Wrong Item
105428,Damaged
124793,Late Delivery
38500,Wrong Item
117712,Changed Mind
71511,Late Delivery
78433,Late Delivery
29917,
100751,Damaged
124052,Changed Mind
127884,Changed Mind
70639,Changed Mind
20590,Damaged
23468,
34178,Changed Mind
7918,Wrong Item
44304,Wrong Item
64909,Late Delivery
13051,
6026,Late Delivery
100407,Late Delivery
111434,Damaged
57379,Damaged
106658,Late Delivery
140083,Wrong Item
45989,Wrong Item
23077,Wrong Item
138233,Damaged
112027,Changed Mind
45900,Damaged
58841,Wrong Item
6481,Wrong Item
106894,
73473,Damaged
129520,Damaged
387,
93187,
84373,Changed Mind
16233,Wrong Item
126322,Wrong Item
83455,Late Delivery
62434,Damaged
146380,Damaged
66870,Wrong Item
83612,Changed Mind
105767,
88940,Changed Mind
91178,
45685,
98564,Changed Mind
146495,Wrong Item
44607,
43484,Wrong Item
24399,Wrong Item
3523,Wrong Item
129563,Wrong Item
132892,Damaged
14232,Changed Mind
89482,Damaged
84134,Wrong Item
65380,Wrong Item
20805,Changed Mind
72902,
65745,Changed Mind
10725,Wrong Item
83066,Damaged
127213,Changed Mind
119444,Changed Mind
39392,Changed Mind
117663,Wrong Item
7079,Changed Mind
72515,Late Delivery
28393,Damaged
140784,
5562,Damaged
143940,
84979,Late Delivery
120763,Changed Mind
58607,Late Delivery
50943,
6434,Changed Mind
23191,Late Delivery
73202,Late Delivery
126690,Damaged
112382,Changed Mind
26005,
37018,
67435,Late Delivery
116385,
27387,Late Delivery
1868,
41446,
128560,Late Delivery
95400,Wrong Item
88646,Damaged
52076,
8776,Changed Mind
148346,
36832,
84090,
16975,Wrong Item
96909,Changed Mind
138981,Wrong Item
118229,
96531,Damaged
120246,Late Delivery
53099,Late Delivery
55614,
131506,Late Delivery
73223,Damaged
146038,Damaged
1848,Changed Mind
137137,Wrong Item
48355,
143178,Changed Mind
28308,Wrong Item
87022,Damaged
84537,Wrong Item
8514,Wrong Item
108775,Changed Mind
16191,Wrong Item
6303,
28415,Damaged
119894,
125387,Changed Mind
37103,Late Delivery
84791,Changed Mind
78947,
30604,Late Delivery
6155,
106574,Changed Mind
7581,Changed Mind
86055,
48412,
2652,Late Delivery
27680,Late Delivery
134569,
93196,Damaged
10926,Damaged
34852,
132269,
88212,Late Delivery
57418,Damaged
108847,Changed Mind
142405,Late Delivery
126858,Late Delivery
85721,
97781,
46745,Damaged
41135,Changed Mind
50733,Late Delivery
58172,Wrong Item
18967,Damaged
22997,Damaged
133699,
122416,Damaged
77757,
61601,Late Delivery
41928,
3634,Wrong Item
86675,
59457,Late Delivery
91326,Damaged
125555,Wrong Item
73900,Changed Mind
122677,Wrong Item
39763,Wrong Item
68607,Changed Mind
58990,Damaged
5050,Damaged
118117,Changed Mind
84425,
124359,Wrong Item
105385,Changed Mind
78775,
88794,Changed Mind
20720,Changed Mind
46672,
94087,Changed Mind
93176,Damaged
139957,
124650,
53245,Late Delivery
39875,Wrong Item
32526,
101500,
125683,Changed Mind
14450,Damaged
54252,Damaged
114443,Wrong Item
55395,Damaged
9760,
32388,
40453,Changed Mind
65605,Wrong Item
131063,Late Delivery
35547,Damaged
3986,Wrong Item
12963,Changed Mind
71835,Damaged
65790,
142877,
55157,Damaged
120180,Damaged
94724,Changed Mind
149452,Damaged
92607,Damaged
100344,Changed Mind
60692,Late Delivery
138078,
73408,Damaged
100847,Wrong Item
96535,Damaged
88264,Late Delivery
1177,Damaged
74000,Damaged
138829,
52828,Changed Mind
27644,
76760,
35769,Wrong Item
94548,Changed Mind
19104,Damaged
79084,Late Delivery
119359,Damaged
2093,Late Delivery
148858,Late Delivery
99556,
3382,Damaged
109074,Changed Mind
56953,Damaged
69995,Damaged
49176,Damaged
123588,
13891,Changed Mind
11515,Damaged
54424,Late Delivery
138717,Changed Mind
40335,Damaged
27645,Damaged
52373,Changed Mind
23223,Wrong Item
137561,Wrong Item
141204,
25588,Wrong Item
92047,
120213,Wrong Item
27981,Damaged
99694,Wrong Item
99383,Damaged
99247,Wrong Item
34881,Changed Mind
99850,Damaged
47920,Changed Mind
40290,Changed Mind
129027,Changed Mind
12809,Damaged
148683,Late Delivery
78371,Late Delivery
133925,
6051,Changed Mind
136991,Damaged
35264,Late Delivery
46861,
123879,Wrong Item
71598,Wrong Item
22495,Wrong Item
67336,Damaged
40268,Late Delivery
54307,Damaged
148398,
97412,Damaged
130162,Damaged
121913,Wrong Item
16014,Wrong Item
113284,Changed Mind
65401,Changed Mind
105149,Damaged
100580,Wrong Item
133960,Damaged
138860,Late Delivery
163,Damaged
71723,Changed Mind
30790,Damaged
46799,
114942,Damaged
144108,Changed Mind
69160,Wrong Item
54901,Damaged
47900,Changed Mind
45135,Wrong Item
20831,Changed Mind
64708,Changed Mind
107414,Changed Mind
29326,Late Delivery
116282,Damaged
77164,
78879,Late Delivery
31614,Changed Mind
69555,Changed Mind
86340,
59251,
84468,Wrong Item
115464,Wrong Item
62864,Wrong Item
44327,Late Delivery
133334,Damaged
67056,Changed Mind
134023,Changed Mind
55939,Wrong Item
40484,Changed Mind
35198,Wrong Item
57734,
35506,Late Delivery
61968,Late Delivery
149101,Wrong Item
372,Wrong Item
24089,Wrong Item
33608,Damaged
6091,Changed Mind
135346,Wrong Item
73602,Wrong Item
89968,Damaged
840,Changed Mind
75750,Changed Mind
26908,Late Delivery
109929,Damaged
45490,Late Delivery
75774,
139839,Wrong Item
135182,
59306,Wrong Item
37541,Wrong Item
47234,Changed Mind
119323,Wrong Item
141798,Changed Mind
9345,Late Delivery
44518,Damaged
129300,Changed Mind
505,
29055,Wrong Item
107423,Late Delivery
16745,Wrong Item
49164,Changed Mind
101404,Late Delivery
147916,Late Delivery
144713,Wrong Item
10608,Wrong Item
97537,Wrong Item
14085,Late Delivery
43198,Damaged
31226,Wrong Item
47046,Changed Mind
12051,Changed Mind
68630,
113182,Damaged
108228,Changed Mind
45702,
69749,Late Delivery
112544,Late Delivery
11460,Late Delivery
114123,Changed Mind
67507,Damaged
14590,
41612,Late Delivery
84180,Wrong Item
145685,Changed Mind
97681,Late Delivery
37608,Wrong Item
79483,Damaged
100457,Damaged
91881,Changed Mind
10752,
123475,Changed Mind
139172,Wrong Item
36461,Changed Mind
86480,Late Delivery
140889,Changed Mind
82823,Changed Mind
41145,Wrong Item
102437,Changed Mind
103209,Late Delivery
76371,Late Delivery
41009,Late Delivery
38402,
25444,Wrong Item
106154,Damaged
49927,Changed Mind
23932,
149750,Wrong Item
106471,
106980,Damaged
64891,Changed Mind
35471,Changed Mind
1874,Damaged
114931,
117105,Changed Mind
12112,
86662,
35029,Damaged
96504,Changed Mind
146106,Late Delivery
87974,Wrong Item
65163,Late Delivery
140380,Damaged
45456,Late Delivery
103788,Changed Mind
80596,Changed Mind
89070,Wrong Item
83534,Wrong Item
126239,Changed Mind
55199,Wrong Item
5897,Changed Mind
28695,Changed Mind
120773,Late Delivery
122009,Late Delivery
87502,
52701,
110558,Changed Mind
49816,Changed Mind
50734,
46657,Damaged
122236,Wrong Item
89356,Damaged
141615,Late Delivery
148627,Late Delivery
115654,Late Delivery
91973,Changed Mind
100166,Wrong Item
56324,
26518,
46494,Changed Mind
115332,Wrong Item
27386,Changed Mind
16490,Late Delivery
2775,Late Delivery
80377,Damaged
129229,Wrong Item
130678,Changed Mind
98633,
105760,Damaged
22382,
119817,Wrong Item
110468,Wrong Item
19818,Late Delivery
33728,Damaged
73218,Wrong Item
141385,Damaged
55500,Late Delivery
74652,Changed Mind
46143,Late Delivery
41622,Changed Mind
15631,Wrong Item
8572,Damaged
62202,Damaged
15542,
87194,Damaged
77328,Late Delivery
50738,Changed Mind
4912,Late Delivery
116515,Damaged
101833,Damaged
95508,
70093,Late Delivery
30402,Late Delivery
103123,Wrong Item
56954,Wrong Item
71271,Late Delivery
49943,Wrong Item
44034,Late Delivery
50890,Late Delivery
110741,Late Delivery
79259,Wrong Item
53640,
61397,Wrong Item
80960,Damaged
95012,Damaged
11839,Changed Mind
115105,Late Delivery
88193,Damaged
84323,Wrong Item
58231,
45474,Wrong Item
73887,Wrong Item
143005,
125688,Wrong Item
10762,Late Delivery
76532,Changed Mind
83739,
139570,Wrong Item
118182,Late Delivery
83548,
8484,Damaged
17439,Wrong Item
52265,Changed Mind
68435,Changed Mind
67167,
143019,Damaged
70795,Damaged
117795,
109634,Damaged
132568,Changed Mind
148080,Damaged
87943,Late Delivery
93409,Late Delivery
47646,
86365,Wrong Item
116665,
67410,Wrong Item
50735,Changed Mind
141878,Wrong Item
110666,Changed Mind
63332,Wrong Item
113999,
132749,Late Delivery
107733,
1388,Damaged
142636,Late Delivery
128695,Changed Mind
135594,Late Delivery
116573,
114114,Damaged
44839,
49990,Wrong Item
149387,Damaged
77874,Changed Mind
4795,Damaged
118252,Wrong Item
15011,
71881,Wrong Item
42376,Wrong Item
64360,Changed Mind
45874,Late Delivery
108791,Wrong Item
33621,Damaged
43148,Late Delivery
64447,Late Delivery
611,Late Delivery
99813,
48183,Late Delivery
147920,
131206,Late Delivery
105729,Changed Mind
62135,
14927,Late Delivery
32623,Wrong Item
46482,Changed Mind
93640,Wrong Item
31977,Wrong Item
31864,Late Delivery
96626,Changed Mind
112113,Late Delivery
43271,Late Delivery
9369,Damaged
89649,Late Delivery
9092,Wrong Item
95221,
30110,
34084,Late Delivery
33029,Wrong Item
144508,Changed Mind
128931,Damaged
70145,Wrong Item
52752,Damaged
128892,Damaged
72006,Damaged
99331,Late Delivery
15139,Changed Mind
71908,
145819,Changed Mind
140635,
33281,Changed Mind
69595,Wrong Item
52652,Late Delivery
64833,Changed Mind
30308,Changed Mind
122280,Late Delivery
53424,
34210,Damaged
45018,Changed Mind
36890,Wrong Item
83740,Late Delivery
36147,
70375,Wrong Item
84047,Damaged
29117,Wrong Item
112185,Late Delivery
70968,Changed Mind
78176,
890,Late Delivery
